id,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
565,0.426650976,0.608184292,0.675427497,0.776875389,0.080434149,0.218364406,0.87097729,0.798467039,0.645786262,0.556757893,0.691551357,0.667530681
566,0.792662751,0.583019579,0.920279032,0.816477504,0.400223259,0.217537097,0.849666344,0.771003738,0.659758473,0.829411147,0.800093904,0.735585061
567,0.972684792,0.623006786,0.28150977,0.841458715,0.705645734,0.202534552,0.636018728,0.783868696,0.679626023,0.758680464,0.899770763,0.659437156
568,0.591132987,0.621056191,0.381341253,0.78180011,0.606893269,0.272048696,0.721854483,0.846785115,0.815322685,0.85528182,0.521805176,0.827920017
569,0.985681544,0.596826137,0.998828222,0.828339748,0.014594831,0.238492231,0.823942525,0.623070256,0.642280223,0.740794243,0.980473389,0.773222598
570,0.032622089,0.614127513,0.128798047,0.810142801,0.574359745,0.252990319,0.767839845,0.838443205,0.619685755,0.697194936,0.788300605,0.685251799
571,0.403260827,0.637158763,0.779475378,0.844850846,0.962368089,0.208991599,0.658056183,0.749228102,0.735333074,0.766165887,0.666224763,0.664859289
572,0.596780266,0.620781888,0.219215245,0.844268462,0.73433293,0.237079752,0.770342267,0.821623964,0.800883002,0.763539423,0.848703289,0.713129496
573,0.255089841,0.6453472,0.029757764,0.843277388,0.499676878,0.274540712,0.926407276,0.859595905,0.678119725,0.728476125,0.789543458,0.791155311
574,0.176057972,0.60962692,0.666804412,0.843665644,0.500418098,0.216023726,0.677349047,0.96709279,0.766627711,0.859746809,0.883613666,0.678480745
575,0.226893497,0.605756207,0.60615238,0.826602813,0.26344824,0.224367441,0.78304273,0.863658523,0.681417998,0.746178495,0.851989947,0.771900127
576,0.59472762,0.578752651,0.553051805,0.795859066,0.199603203,0.221280166,0.609998924,0.762174313,0.604908453,0.559410621,0.79056536,0.782479898
577,0.383225002,0.61463548,0.541874845,0.848130588,0.129868477,0.22461967,0.869981703,0.674503006,0.790650565,0.781294322,0.81227387,0.806099238
578,0.669934559,0.615204404,0.378767348,0.792201285,0.541726057,0.239188382,0.672774728,0.866691945,0.717906765,0.819351789,0.781340625,0.787134998
579,0.139791225,0.622691846,0.969934379,0.773799993,0.862644025,0.229966912,0.921456248,0.867937815,0.667108168,0.665257131,0.656696219,0.783141134
580,0.20971135,0.608163974,0.151652726,0.808967815,0.831943517,0.213319838,0.800667312,0.615811711,0.604648747,0.664941955,0.809732925,0.7106697
581,0.404422324,0.59568829,0.672172558,0.828574745,0.262356444,0.2535654,0.828785922,0.69988083,0.595481106,0.786914955,0.905819317,0.719080618
582,0.574010917,0.589145668,0.160285826,0.788420897,0.602516067,0.221804801,0.950758799,0.861193868,0.672120504,0.801465567,0.742508355,0.868017351
583,0.980795246,0.609017359,0.378987682,0.793948437,0.505887095,0.190942136,0.743246152,0.778424787,0.771977665,0.661790198,0.648161958,0.819297503
584,0.239509758,0.582399858,0.503626808,0.799976623,0.726940768,0.228544344,0.872511032,0.814365419,0.794546163,0.7828702,0.696191344,0.687235506
585,0.611709509,0.637595615,0.792254769,0.831793183,0.211763209,0.22391343,0.759767517,0.759005471,0.759719517,0.729001418,0.905349794,0.757035548
586,0.619409434,0.631743828,0.26449395,0.83938461,0.314041475,0.228342561,0.626224303,0.9165809,0.815192832,0.719152177,0.691302787,0.706675836
587,0.322987358,0.636071712,0.293027247,0.791424773,0.279574771,0.202433661,0.660908406,0.822192731,0.807998961,0.759678521,0.762946392,0.762087389
588,0.779315547,0.615438069,0.852736544,0.799823364,0.910512777,0.210081226,0.75672694,0.857916689,0.616777042,0.755423649,0.690584694,0.77361934
589,0.174826384,0.600656213,0.3115153,0.790025008,0.987018643,0.259548257,0.714912281,0.794052327,0.778106739,0.67379314,0.678045682,0.767059882
590,0.401438478,0.583446271,0.256722158,0.802755719,0.945059613,0.193656113,0.80717899,0.696982829,0.73559278,0.718784472,0.786229182,0.760764917
591,0.936748471,0.611120345,0.933909715,0.831629707,0.137420902,0.265309153,0.699924658,0.818400953,0.647760031,0.660634554,0.728643632,0.742409014
592,0.834847125,0.569131745,0.38725022,0.820615496,0.343009132,0.190710085,0.804111506,0.820053085,0.656693936,0.731470295,0.733615047,0.586621879
593,0.137448205,0.617835676,0.311635483,0.806607627,0.046553409,0.240590771,0.707485739,0.857618764,0.692559408,0.673845669,0.861408015,0.785759628
594,0.121697904,0.616850219,0.987601186,0.78601984,0.370163806,0.263049187,0.702023464,0.769405774,0.643215167,0.703656038,0.736404563,0.851645154
595,0.283656662,0.597242671,0.214978817,0.796880792,0.166819268,0.237523674,0.74771284,0.892557283,0.649941566,0.885354835,0.914049769,0.838790732
596,0.910274347,0.619461172,0.400961024,0.810398232,0.684040189,0.246936838,0.979953719,0.665646498,0.620438904,0.810605663,0.620763941,0.684617012
597,0.452804687,0.582613205,0.008022283,0.400716598,0.732549997,0.741375101,0.760413303,0.629705866,0.710505129,0.838419919,0.838898556,0.772111722
598,0.192509177,0.726073407,0.092689256,0.773963469,0.653329665,0.001298976,0.706651598,0.754536591,0.754603298,0.720675527,0.7600464,0.650576598
599,0.537513874,0.343543346,0.015384955,0.861106513,0.95983392,0.920083958,0.715827145,0.813552895,0.810570056,0.901875295,0.797028199,0.693371773
600,0.074780429,0.643660748,0.076601845,0.637961468,0.584716784,0.192001495,0.745479496,0.896321976,0.652356837,0.69580291,0.671334272,0.617250317
601,0.276978054,0.855991193,0.95908792,0.862209978,0.281688248,0.341340878,0.891319557,0.753317805,0.666900403,0.791091033,0.785538708,0.744339822
602,0.464609904,0.45579402,0.189430049,0.642569454,0.74588193,0.450475057,0.657518028,0.741482043,0.641189456,0.693517886,0.712127489,0.772958104
603,0.490192879,0.616799422,0.457306522,0.43592529,0.483800759,0.878092976,0.861882467,0.719841829,0.612076354,0.748095813,0.692573259,0.833236352
604,0.191898389,0.364715435,0.903403425,6.31E-04,0.798518527,0.804129524,0.72080508,0.732381778,0.696896507,0.777407154,0.748225481,0.859579983
605,0.319783228,0.51125392,0.003395663,0.141177658,0.750960285,0.832590975,0.717333979,0.79177726,0.625944683,0.712612281,0.843124258,0.924381083
606,0.204594754,0.507373048,0.488784286,0.767036164,0.213956817,0.742020805,0.795958454,0.776880992,0.636281002,0.661685139,0.765763526,0.799010791
607,0.846161709,0.367153679,0.483706582,0.818418784,0.613484112,0.552738534,0.706759229,0.853176968,0.700870017,0.625597521,0.749993095,0.759971435
608,0.209400949,0.839776868,0.768188251,0.52846305,0.075177501,0.299904799,0.724007104,0.849872705,0.678171666,0.691259127,0.768221615,0.681125688
609,0.323297758,0.555883951,0.306567793,0.214885001,0.712166462,0.095356657,0.795823916,0.769622447,0.788209323,0.694253296,0.66498191,0.8217573
610,0.102853614,0.294057145,0.718432753,0.845923659,0.542096667,0.336155063,0.786486923,0.733438059,0.723620309,0.723065609,0.768691137,0.709162082
611,0.974236792,0.217608025,0.365727561,0.800640745,0.474886093,0.127733702,0.646028415,0.701397541,0.640592131,0.718548091,0.736128373,0.71619763
612,0.259315287,0.42149605,0.724592099,0.307954058,0.866680666,0.869739172,0.63550748,0.749336439,0.728061291,0.763618217,0.813931008,0.680279306
613,0.799952146,0.348704297,0.950635094,0.926037226,0.75333419,0.650482079,0.71480465,0.722116895,0.721802363,0.837421863,0.830032867,0.809167372
614,0.636090936,0.808902599,0.277633889,0.075748343,0.448452605,0,0.794586159,0.67577596,0.681807557,0.661264905,0.598033529,0.634627592
615,0.626849023,0.926192312,0.234328177,0.072042541,0.017534668,0.728319759,0.759471532,0.817750934,0.721205038,0.729841887,0.876432734,0.785124841
616,0.11014301,0.783717567,0.560372914,0.914215852,0.956528482,0.366755411,0.685394468,0.721412708,0.764290352,0.744182382,0.781589195,0.815779729
617,0.816803868,0.421120154,0.398677559,0.159037436,0.821736725,0.728249135,0.880610268,0.918991387,0.74909752,0.672138467,0.838594747,0.765181972
618,0.810746059,0.089387867,0.711442145,0.020809093,0.520911814,0.745965657,0.842885588,0.681734467,0.600025971,0.681803856,0.88430414,0.690303639
619,0.566150786,0.600564779,0.276702476,0.827624539,0.652087622,0.988740525,0.725029599,0.695222361,0.690014284,0.679650155,0.714033198,0.696254761
620,0.729781699,0.50342106,0.096088414,0.666232637,0.400633935,0.967997262,0.791168873,0.681463626,0.657057525,0.754819562,0.792553926,0.795704613
621,0.56502934,0.727069023,0.385788001,0.819154427,0.018792737,0.467989796,0.920541384,0.751232328,0.907051032,0.695330147,0.676139973,0.804591621
622,0.712929978,0.863529432,0.790101502,0.390213251,0.231886315,0.910196605,0.798164891,0.764720221,0.655914816,0.817303147,0.736791228,0.574878333
623,0.746623408,0.986742046,0.079783673,0.936979916,0.161460452,0.070101533,0.704014638,0.753588646,0.74909752,0.705126858,0.691855166,0.668112569
624,0.948944191,0.325449541,0.881620372,0.619202571,0.193903827,0.554645381,0.756565493,0.825334489,0.833450201,0.615958397,0.705913221,0.767377275
625,0.256581764,0.451679483,0.236030761,0.296755937,0.968828718,0.819949288,0.704176084,0.857104166,0.663368394,0.780112413,0.681719005,0.700327973
626,0.652411973,0.055856927,0.80601565,0.640464698,0.902659858,0.964778828,0.747067054,0.728183739,0.708245682,0.744313705,0.757256884,0.737224926
627,0.239689991,0.511792366,0.203010656,0.383459639,0.834187208,0.59351882,0.662711226,0.78560208,0.660953123,0.510243211,0.883392714,0.730321625
628,0.291837206,0.194495501,0.587764478,0.916034525,0.630371895,0.479188737,0.662711226,0.820405178,0.762913907,0.832431581,0.791476786,0.600216885
629,0.291306522,0.592975743,0.451487693,0.440962401,0.37157613,0.556834723,0.746717253,0.815448784,0.753174912,0.872590219,0.693871351,0.625608337
630,0.883890339,0.648415324,0.396504262,0.320797159,0.43666321,0.059633046,0.728285438,0.786902118,0.834021556,0.780086148,0.7734416,0.760156581
631,0.132041236,0.691948145,0.766655926,0.96967516,0.873842448,1,0.7562426,0.866800282,0.672094533,0.680438094,0.760626398,0.647561363
632,0.093383407,0.989099016,0.722538983,0.646993529,0.899664931,0.375775098,0.557744053,0.752451113,0.697987274,0.714372012,0.723230315,0.726724503
633,0.134694656,0.198081752,0.24207994,0.962114385,0.849462338,0.968915374,0.799644818,0.856995829,0.686404363,0.855807112,0.823625266,0.698264917
634,0.613481793,0.460213338,0.547152854,0.361053179,0.105939109,0.578153067,0.743003982,0.803965116,0.708972861,0.638283343,0.841356644,0.698926153
635,0.972824972,0.26030778,0.268500029,0.913572164,0.517856788,0.338031642,0.905984286,0.708141487,0.712426958,0.711062667,0.671776176,0.898328396
636,0.898929724,0.355094529,0.594955389,0.764645324,0.198651638,0.119712839,0.700005382,0.821298955,0.660277886,0.622419499,0.903637418,0.764018197
637,0.502348547,0.532771426,0.41648458,0.790025008,0.660571579,0.918479785,0.724545259,0.798385786,0.764757824,0.752849714,0.81092054,0.766795387
638,0.766128549,0.327755714,0.67429578,0.014537736,0.09750323,0.748730081,0.633435583,0.828042901,0.666225166,0.785706782,0.915845002,0.820487727
639,0.053518023,0.487928049,0.034207516,0.391173673,0.628969588,0.851457658,0.737407168,0.835436867,0.633216465,0.511320061,0.872151794,0.644413881
640,0.581881061,0.118635623,0.412899139,0.310661633,0.62904972,0.996135861,0.726321171,0.64273333,0.681158291,0.757498555,0.84519568,0.716303428
641,0.174145507,0.821723701,0.363203732,0.304163453,0.928692687,0.287717123,0.767194059,0.83749526,0.80914167,0.726873982,0.804816748,0.82315912
642,0.073375618,0.881877221,0.473360883,0.317272203,0.709802573,0.903608399,0.854482833,0.794241915,0.774808466,0.712638546,0.91725357,0.863785442
643,0.173494668,0.364837347,0.886427666,0.161295451,0.011954487,0.611396768,0.844123345,0.815936298,0.690585638,0.857750696,0.820393846,0.588790732
644,0.383315118,0.19513554,0.361731498,0.910302639,0.909270734,0.46000929,0.63671833,0.900059585,0.767588625,0.762909072,0.635457232,0.839319721
645,0.306466062,0.570675967,0.873948731,0.501234041,0.85844712,0.66751254,0.704337531,0.694382753,0.633528113,0.550060409,0.690833264,0.672529623
646,0.230157704,0.973148834,0.587263718,0.746642505,0.217662915,0.395660784,0.849182004,0.834082661,0.628853396,0.876083417,0.68586185,0.592334956
647,0.487249085,0.779156018,0.863633078,0.655197992,0.685142002,0.704166369,0.649068991,0.876144304,0.784287755,0.634973998,0.752036899,0.772349767
648,0.779265482,0.198193505,0.898445903,0.53115019,0.666641565,0.293064365,0.760305672,0.908970262,0.740501234,0.619188948,0.715358908,0.77359289
649,0.289364019,0.10820197,0.76406199,0.255212542,0.391769351,0.779330428,0.691394898,0.683007421,0.767147124,0.785785575,0.672659983,0.727597334
650,0.561074242,0.430822334,0.354500526,0.925894184,0.160348622,0.189983668,0.659401571,0.695682791,0.745331775,0.808688344,0.964758196,0.869736564
651,0.004154495,0.8449175,0.691722222,0.848968404,0.032167742,0.464004588,0.842401249,0.899842912,0.854720166,0.64805379,0.802441517,0.54350931
652,0.296623376,0.164312068,0.357194614,0.464502977,0.658367954,0.68162724,0.65509633,0.719868913,0.700142839,0.79904922,0.755268318,0.732569826
653,0.652832515,0.523739763,0.516306048,0.150403848,0.423160996,0.087517399,0.737164998,0.680326093,0.729203999,0.72595472,0.809373878,0.633358019
654,0.005052553,0.225024352,0.591900754,0.46284778,0.384036629,0.999122245,0.739398342,0.532338443,0.796727698,0.678573305,0.723313171,0.786500212
655,0.953119573,0.487145779,0.090445852,0.102433793,0.068823046,0.461885869,0.763588419,0.802177564,0.683080119,0.758417818,0.691109454,0.836489632
656,0.509978382,0.924637931,0.018965388,0.555467278,0.77538046,0.852123541,0.886368529,0.593386057,0.762420465,0.660319378,0.745877869,0.675121667
657,0.14483773,0.61652512,0.90005835,0.999928479,0.461614259,0.675836077,0.827628888,0.838389036,0.712167251,0.718495561,0.805341509,0.559511215
658,0.968729694,0.352768037,0.142048152,0.437856353,0.557411863,0.014650635,0.726428802,0.816125887,0.850616803,0.623758996,0.636810561,0.627988785
659,0.263971288,0.666377057,0.535545241,0.477509554,0.273334504,0.561677508,0.834759445,0.665781919,0.633242436,0.671140411,0.769630182,0.579956623
660,0.690791443,0.709249521,0.326638248,0.442638032,0.003527423,0.386338423,0.894979012,0.533096799,0.670796001,0.716998477,0.759632115,0.773672239
661,0.384516667,0.583497068,0.78387205,0.947074573,0.751931883,0.230370477,0.81979873,0.543172093,0.756706921,0.721673583,0.818736708,0.67361405
662,0.796387552,0.347596927,0.231714211,0.784017257,0.712547088,0.28717231,0.477209127,0.767482802,0.679703935,0.789173714,0.952440136,0.77224397
663,0.219734269,0.392440305,0.321210011,0.504871387,0.032493277,0.679589235,0.957001399,0.761876388,1,0.741844828,0.874085122,0.702867118
664,0.716664792,0.102634645,0.673785005,0.31870262,0.51949949,0.113124634,0.869389732,0.801852554,0.700921958,0.748594842,0.692711354,0.587679856
665,0.928017217,0.861924254,0.388952803,0.833264469,0.292315732,0.789863486,0.658890324,0.685661665,0.80558369,0.756973263,0.715938907,0.754655099
666,0.883029229,0.043548873,0.467331735,0.666069161,0.895558174,0.995187482,0.815547304,0.834082661,0.686378392,0.7365919,0.671748557,0.702443927
667,0.643941054,0.111585034,0.323032777,0.248193281,0.432105712,0.282864249,0.772064363,0.802502573,0.846409557,0.74541682,0.727759825,0.557501058
668,0.786825226,0.107947986,0.025883886,0.73213399,0.432065646,0.446802612,0.763776773,0.792508531,0.710479159,0.814387771,0.657386693,0.617911553
669,0.384817054,0.196364821,0.605871954,0.676511205,0.496050913,0.00325647,0.753686363,0.848355994,0.720166212,0.735620108,0.662910487,0.673428904
670,0.914960387,0.307376055,0.146875477,0.68030181,0.316235084,0.545434,0.919276719,0.743080007,0.626126477,0.80895099,0.805590079,0.832680914
671,0.119775426,0.540329984,0.21386713,0.450627933,0.136900045,0.800901,0.775670003,0.736823574,0.798753409,0.594132479,0.91109454,0.724476301
672,0.835357783,0.063903133,0.397976496,0.106387874,0.136349139,0.163913342,0.902728447,0.79210227,0.70338917,0.68261806,0.706990361,0.681125688
673,0.816533519,0.122882232,0.307819693,0.936315794,0.67473488,0.894104434,0.606931439,0.769487027,0.801688092,0.676944897,0.706465601,0.817736987
674,5.82E-04,0.741718808,0.085263989,0.486173794,0.246560456,0.536838057,0.650548918,0.731515086,0.689235164,0.668907916,0.869942276,0.8032427
675,0.356871032,0.159171436,0.723450366,0.095200992,0.933811107,0.45522704,0.767463136,0.76983912,0.874094273,0.687056784,0.6850609,0.685754338
676,0.589440806,0.985522924,0.814658765,0.777662118,0.925617628,0.49420137,0.778145517,0.726721196,0.603506038,0.776724274,0.901759328,0.720694033
677,0.896035995,0.254262965,0.981912554,0.027288882,0.763230472,0.385329509,0.80742116,0.706787281,0.871367355,0.587382466,0.60176209,0.733945197
678,0.401017936,0.741088928,0.083566413,0.896948675,0.90697696,0.007582187,0.652297923,0.816261308,0.677626282,0.655355361,0.810340542,0.873333686
679,0.592715026,0.362236553,0.553482459,0.467465984,0.832254028,0.530290208,0.76081692,0.763582688,0.836956239,0.7171298,0.801060568,0.714504867
680,0.415917141,0.416152231,0.302872185,0.12022205,0.406323295,0.544657137,0.595441825,0.766995287,0.777093884,0.86258339,0.658436214,0.669752433
681,0.078631393,0.708599322,0.991386931,0.388517185,0.640278193,0.394672049,0.65412765,0.860733438,0.710868718,0.848479277,0.701908471,0.746640923
682,0.060964621,0.180059062,0.37302864,0.967744098,0.654261197,0.15179629,0.771580024,0.818888468,0.631372549,0.5804486,0.840969978,0.742197419
683,0.242243282,0.551078578,0.123289689,0.445529518,0.973897056,0.537302157,0.730760951,1,0.66560187,0.917922992,0.752423565,0.761902243
684,0.874197846,0.79886516,0.68855742,0.692143619,0.441230724,0.029759116,0.860967603,0.703130925,0.785456434,0.719388559,0.679371392,0.676655734
685,0.079742825,0.968140274,0.572681591,0.948934115,0.739601598,0.321838579,0.766386826,0.810031959,0.765692767,0.790145506,0.716795095,0.800359712
686,0.67069554,0.975282298,0.524859026,0.525203742,0.02913375,0.514016432,0.705602196,0.793727317,0.821425789,0.758732994,0.646946723,0.735796657
687,0.512812034,0.125401752,0.831083688,0.419843316,0.162742561,0.509819352,0.702158002,0.796706571,0.566679652,0.845432579,0.737205513,0.688848921
688,0.236015254,0.890675219,0.248379499,0.6291031,0.68577304,0.074802061,0.63491551,0.708656086,0.727801584,0.759074434,0.779103488,0.60325857
689,0.285539088,0.920746899,0.809701243,0.751015494,0.988320786,0.775980835,0.643902702,0.748984345,0.692273731,0.768529705,0.697710387,0.629946043
690,0.129938526,0.626714949,0.91408964,0.214619352,0.763330636,0.289825753,0.640377785,0.746465522,0.75943384,0.987734412,0.642803878,0.828158062
691,0.707432893,0.477971885,0.519100288,0.234982359,0.166298411,0.989820062,0.683295662,0.810329885,0.687443189,0.854992909,0.849089955,0.903486035
692,0.531896633,0.242346046,0.560743477,0.976796593,0.194795293,0.287353914,0.78796685,0.779806078,0.682794442,0.732652204,0.62695059,0.648778036
693,0.675822148,0.091960214,0.052737634,0.580315664,0.0415031,0.020865543,0.787751588,0.832186772,0.669549409,0.873351894,0.717761759,0.566467414
694,0.093665771,0.164413661,0.724181476,0.22022863,0.516875173,0.265601738,0.943439888,0.789745951,0.792884041,0.666622892,0.88833651,0.654517562
695,0.692363469,0.710946132,0.055585956,0.996311568,0.100690474,0.537554385,0.814928425,0.761686799,0.666614725,0.942979461,0.644681968,0.721461066
696,0.81798539,0.780944064,0.856542319,0.728731641,0.087114138,0.691736554,0.707162846,0.828340827,0.886819894,0.769448968,0.824426216,0.609341938
697,0.233331795,0.354840545,0.212705367,0.440073499,0.083375989,0.736118661,0.722285007,0.843914197,0.701311518,0.595288123,0.719115088,0.703316758
698,0.269208038,0.691003325,0.026065161,0.560810907,0.802725448,0.709321917,0.72153159,0.850658144,0.767978185,0.702526659,0.842654735,0.886293906
699,0.703728117,0.873384003,0.655547331,0,0.491773877,0.081407418,0.669922506,0.869671199,0.68546942,0.675973105,0.724942691,0.683717732
700,0.558601054,0.338636379,0.24516462,0.276566623,0.904192379,0.577961373,0.703907007,0.750501056,0.74951305,0.799627042,0.800922474,0.705168218
701,0.679917426,0.147132604,0.699273681,0.090400921,0.786027978,0.604980078,0.719809493,0.792833541,0.784755227,0.814151389,0.83395476,0.725084638
702,0.694486205,0.594083112,0.515594969,0.892963942,0.742005553,0.141828224,0.554730384,0.719110557,0.667393845,0.703025687,0.75173309,0.658246932
703,0.752791358,0.727912249,0.157271252,0.162071963,0.766596008,0.344892254,0.701377677,0.685742918,0.774678613,0.741214477,0.901372663,0.85278248
704,0.74673355,0.772582918,0.046736528,0.87501221,0.34221783,0.328517587,0.782746744,0.702860083,0.750058434,0.774885749,0.620349656,0.766716039
705,0.664337344,0.223744274,0.92497616,0.35701736,0.232537386,0.791669441,0.851765149,0.579004388,0.765173354,0.69800914,0.756179744,0.817313796
706,0.178411005,0.210811419,0.106504218,0.195390461,0.15457913,0.019889923,0.745533312,0.822030226,0.643578756,0.637836844,0.963681056,0.723444774
707,0.770073634,0.854802549,0.999699544,0.608127057,0.293577808,0.726069882,0.716257669,0.793700233,0.815582392,0.627646163,0.619742039,0.697286289
708,0.769122408,0.959139088,0.021907853,0.237168853,0.094651539,0.175344332,0.909966634,0.706028926,0.757875601,0.617586805,0.745435965,0.64354105
709,0.206206832,0.608296045,0.443575687,0.245516358,0.612191986,0.758375294,0.712248412,0.646606359,0.649188417,0.818800231,0.737868368,0.717678798
710,0.299627248,0.978086279,0.378777363,0.447542319,0.247682302,0.677026595,0.70242708,0.839553654,0.678483314,0.860298366,0.821885271,0.70001058
711,0.958756839,0.476569894,0.083463256,0.60464297,0.54743545,0.035898355,0.762054677,0.882563241,0.826178418,0.748726165,0.816444334,0.774756665
712,0.505242277,0.795614167,0.346909006,0.473320476,0.876977606,0.634803563,0.626950813,0.814148746,0.745149981,0.829910175,0.756455934,0.854131401
713,0.164943646,0.549849296,0.509235319,0.919130356,0.089648308,0.567165998,0.752260252,0.674909268,0.804882483,0.736854546,0.675366642,0.628517774
714,0.909823766,0.570919791,0.803081197,0.589500985,0.349559909,0.656838234,0.607604133,0.773576729,0.678041813,0.781740821,0.681442815,0.76203449
715,0.130949829,0.831659546,0.750952097,0.648883723,0.647580206,0.793989942,0.760870735,0.653458643,0.820386963,0.822451016,0.774988262,0.770657004
716,0.18242618,0.91133934,0.910764595,0.918864707,0.482228172,0.725121503,0.772333441,0.832457613,0.630489547,0.809371224,0.788245367,0.574375793
717,0.71796647,0.656136431,0.187767527,0.338003032,0.449724698,0.980265651,0.655203961,0.992687287,0.734761719,0.704575301,0.851216616,0.626639865
718,0.60058517,0.39751998,0.529275728,0.314063982,0.885191119,0.381061805,0.571628458,0.677455176,0.641786781,0.722881757,0.777335874,0.693001481
719,0.503870509,0.501683811,0.775118767,0.78355748,0.470689188,0.650966358,0.687627812,0.719056389,0.705233087,0.832221463,0.666197144,0.703925095
720,0.023999975,0.70017722,0.402683638,0.128017822,0.689419038,0.702118275,0.860563987,0.815773793,0.796208285,0.870594106,0.999171431,0.685939484
721,0.126153647,0.734444712,0.614354826,0.961746564,0.142278894,0.236615652,0.608411366,0.826309517,0.931930918,0.78321164,0.790095838,0.592758146
722,0.832934659,0,0.681546782,1,0.443193954,0.980689395,0.789931116,0.870185797,0.671497208,0.795267111,0.760377827,0.673058612
723,0.504851774,0.221346667,0.321069798,0.769876563,0.588573129,0.689668281,0.70374556,0.795948215,0.652045189,0.642144245,0.693208496,0.660362886
724,0.180233354,0.539568033,0.120184977,0.166618646,0.654221132,0.011371666,0.762323754,0.732056768,0.765900532,0.678914745,0.676940923,0.72270419
725,0.733146036,0.96726657,0.228940001,0.045576763,0.530287238,0.879041355,0.800559681,0.803342181,0.657992469,0.845380049,0.988317176,0.726777402
726,0.715222934,0.516872041,0.815620224,0.42195829,0.899454585,0.651662508,0.649042084,0.867694058,0.853499546,0.820139728,0.689231364,0.665123783
727,0.090562772,0.666996778,0.495764879,0.189546186,0.853308666,0.71641458,0.763642234,0.599913331,0.732528243,0.774544308,0.837600464,0.807527507
728,0.240731333,0.223236306,0.64737493,0.098622754,0.386380485,0.557974796,0.782262404,0.715481285,0.862641215,0.764012187,0.753445466,0.623016293
729,0.277298467,0.290877268,0.98448646,0.716644618,0.781109886,0.251920871,0.731487461,0.7925627,0.566887417,0.813205862,0.786063468,0.823185569
730,0.633998238,0.970781705,0.007207447,0.820155719,0.580169303,0.13685428,0.669976321,0.75610747,0.694117647,0.789331302,0.798353909,0.778565383
731,0.29450064,0.794963969,0.393169201,0.799629236,0.060811866,0.518395117,0.727666559,0.667515303,0.66799117,0.733518937,0.756511172,0.807368811
732,0.123480201,0.901809868,0.126674825,0.266778484,0.514140674,0.138246581,0.985765795,0.638643627,0.67554863,0.792535589,0.86367277,0.817551841
733,0.942115389,0.135459509,1,0.884054488,0.009564555,0.305453823,0.885588204,0.673636314,0.650590832,0.693833062,0.641864833,0.625952179
734,0.963913486,0.839136829,0.878575752,0.336736091,0.394764278,0.101673465,0.929178775,0.966496939,0.684067004,0.742396386,0.828348109,0.728073424
735,0.569655303,0.136221461,0.542255423,0.324168856,0.976801835,0.860336097,0.901436874,0.696278641,0.621945202,0.693018858,0.777473969,0.582284173
736,0.997066218,0.436765555,0.201278027,0.754101108,0.037017721,0.39571123,0.543913465,0.803721359,0.622230879,0.858512371,0.686579943,0.789621244
737,0.416547954,0.187546504,0.338035542,0.158771787,0.259131137,0.286143218,0.719809493,0.72241482,0.972003636,0.68335347,0.723257934,0.774968261
738,0.893362549,0.919913832,0.364315419,0.740369105,0.736586638,0.45032372,0.78002906,0.829695033,0.857161408,0.666360246,0.689645649,0.900417901
739,0.906229133,0.36352679,0.488543922,0.758678442,0.896549806,0.911488014,0.736976644,0.817371757,0.716556291,0.755554972,0.802993896,0.644863521
740,0.050238796,0.905040542,0.597399097,0.102004668,0.344090911,0.272805381,0.763803681,0.714641677,0.740111674,0.791800179,0.687795178,0.754681549
741,0.448409021,0.558281558,0.691732238,0.479154534,0.582773587,0.283469597,0.862824239,0.534938519,0.758005454,0.729868151,0.780539675,0.704083792
742,0.055056005,0.384190911,0.345697167,0.044667426,0.924996606,0.455005079,0.755112474,0.706164346,0.701207635,0.784393549,0.798381528,0.778274439
743,0.778784863,0.204075769,0.484327524,0.316035914,0.739080741,0.581684264,0.687278011,0.90915985,0.82903519,0.788727215,0.852155661,0.597307448
744,0.707072428,0.078314173,0.389964338,0.8722842,0.026002599,0.408847284,0.739586697,0.890661394,0.691001169,0.858512371,0.717927473,0.694509099
745,0.241982946,1,0.601745693,0.215845423,0.817259359,0.643137188,0.697637499,0.607171876,0.613426828,0.843147555,0.749551192,0.719583157
746,0.413243695,0.074010672,0.488553937,0.085999324,0.257358221,0.435159749,0.796684964,0.803233844,0.616387482,0.902899617,0.728809346,0.690779729
747,0.532036814,0.663908335,0.475774546,0.860146091,0.234921308,0.174042834,0.699117425,0.670765397,0.736579665,0.806534643,0.676057116,0.686256877
748,0.052023096,0.802735873,0.597619432,0.636275619,0.199062313,0.698728325,0.76681735,0.722793998,0.761693287,0.705836004,0.667992377,0.626719213
749,0.751639874,0.489685617,0.662908501,0.77945014,0.101231364,0.813522509,0.70710903,0.65692541,0.835839501,0.702579188,0.824757644,0.875079348
750,0.511980963,0.720902297,0.910954884,0.160958281,0.639777369,0.152532797,0.758718114,0.797248253,0.772834697,0.855754583,0.751456901,0.683215193
